Date,Open,High,Low,Close,Adj Close,Volume,Day
2016-04-14,83.169998,83.230003,82.540001,82.760002,62.135326,2044200,641
2016-04-15,82.919998,83.580002,82.5,83.379997,62.6008,2429100,642
2016-04-18,83.25,83.790001,83.139999,83.779999,62.901138,2347400,643
2016-04-19,84.010002,84.010002,83.480003,83.82,62.931156,3137200,644
2016-04-20,83.830002,84,82.330002,82.400002,61.86504,4085800,645
2016-04-21,82.360001,82.529999,80.68,80.93,60.761387,5046100,646
2016-04-22,80.93,81.949997,80.809998,81.809998,61.422077,3124400,647
2016-04-25,81.550003,82.5,81.529999,82.489998,61.932602,2385600,648
2016-04-26,82.790001,83.279999,82.510002,82.809998,62.172867,3190800,649
2016-04-27,82.790001,82.919998,81.860001,82.760002,62.135326,3244500,650
2016-04-28,82.260002,83.089996,81.940002,82.589996,62.007698,2870600,651
2016-04-29,82.190002,82.370003,81.029999,81.830002,61.437088,4117300,652
2016-05-02,81.779999,83.309998,81.779999,83.099998,62.390591,4008000,653
2016-05-03,83.07,83.290001,82.589996,83.230003,62.488194,3305700,654
2016-05-04,82.709999,84.580002,82.709999,84.419998,63.381638,4138600,655
2016-05-05,84.529999,84.82,84.129997,84.660004,63.561825,3324300,656
2016-05-06,84.650002,85.660004,84.260002,85.589996,64.26004,3499300,657
2016-05-09,85.860001,86.669998,85.620003,86.529999,64.965782,4568700,658
2016-05-10,86.720001,86.82,86.220001,86.519997,64.958275,4034800,659
2016-05-11,86.470001,86.470001,84.339996,84.669998,63.569309,4063900,660
2016-05-12,84.769997,85.440002,84.080002,85.160004,63.937202,3471000,661
2016-05-13,84.93,84.93,83.809998,84.400002,63.366615,3991500,662
2016-05-16,84.389999,85.449997,84.32,85.199997,63.967236,3374900,663
2016-05-17,84.989998,84.989998,83.160004,83.620003,62.781002,4308300,664
2016-05-18,83.269997,83.360001,81.370003,82.309998,61.797451,4708500,665
2016-05-19,81.790001,81.980003,80.959999,81.389999,61.106735,4316000,666
2016-05-20,81.699997,82.190002,81.550003,82.040001,61.594738,3296100,667
2016-05-23,82.18,82.360001,81.849998,82.050003,61.602264,2744000,668
2016-05-24,82.559998,83.209999,82.260002,83.07,62.368061,2998500,669
2016-05-25,83.290001,83.290001,82.25,83.07,62.368061,3250000,670
2016-05-26,82.910004,83.480003,82.720001,83.230003,62.488194,3053400,671
2016-05-27,83.370003,84.029999,83.290001,83.68,62.82605,3006900,672
2016-05-31,83.550003,83.919998,83.160004,83.669998,62.818535,4810900,673
2016-06-01,83.379997,83.949997,83.300003,83.739998,62.871094,4417500,674
2016-06-02,83.5,84.199997,83.290001,84.169998,63.193947,8043500,675
2016-06-03,84.980003,85.239998,84.099998,84.510002,63.449211,4295200,676
2016-06-06,84.589996,84.769997,83.419998,83.860001,62.961208,3231900,677
2016-06-07,84.230003,84.620003,83.989998,84.370003,63.34409,2424600,678
2016-06-08,84.309998,84.980003,84.050003,84.910004,63.749523,3099000,679
2016-06-09,84.910004,85.260002,84.610001,85.099998,63.892193,4132700,680
2016-06-10,84.779999,85.019997,84.339996,84.699997,63.591843,2538400,681
2016-06-13,84.730003,85.360001,84.620003,84.720001,63.606873,3250300,682
2016-06-14,84.720001,85.019997,84.190002,84.5,63.441696,3437300,683
2016-06-15,84.690002,85.589996,84.57,85.300003,64.042328,2829400,684
2016-06-16,85.18,85.809998,84.760002,85.779999,64.402718,2827100,685
2016-06-17,85.830002,85.830002,84.980003,85.639999,64.297585,4408400,686
2016-06-20,86.050003,86.790001,85.650002,85.760002,64.387695,3987000,687
2016-06-21,85.309998,85.57,84.93,85.32,64.633125,3614700,688
2016-06-22,85.5,85.510002,84.980003,85.190002,64.534645,3994500,689
2016-06-23,85.580002,85.940002,85.440002,85.620003,64.860397,1672700,690
2016-06-24,84.129997,85.720001,83.540001,84.860001,64.284683,5661700,691
2016-06-27,84.519997,85.050003,83.709999,84.919998,64.330139,4769800,692
2016-06-28,85.470001,86.720001,85.150002,86.709999,65.686081,5128700,693
2016-06-29,87.120003,87.879997,87.010002,87.760002,66.481529,4395600,694
2016-06-30,87.989998,88.669998,87.269997,88.669998,67.17086,6555800,695
2016-07-01,88.970001,89.400002,88.440002,88.699997,67.193596,4731800,696
2016-07-05,88.709999,89.68,88.599998,89.68,67.935982,3808400,697
2016-07-06,89.550003,89.650002,88.849998,89.290001,67.640556,4577200,698
2016-07-07,89.199997,89.260002,87.879997,88.370003,66.943611,5342000,699
2016-07-08,88.860001,89.839996,88.75,89.800003,68.026894,2663400,700
2016-07-11,89.870003,90.589996,89.330002,90.400002,68.481438,3381400,701
2016-07-12,90.410004,90.540001,89.68,90.389999,68.473862,3727600,702
2016-07-13,90.599998,90.889999,90.190002,90.889999,68.8526,4902800,703
2016-07-14,90.610001,90.839996,89.870003,90.080002,68.239021,3060500,704
2016-07-15,90.07,90.18,89.459999,90.110001,68.261742,3345600,705
2016-07-18,90.239998,90.379997,90,90.349998,68.44355,2699700,706
2016-07-19,90.349998,90.790001,89.93,90.790001,68.776886,1916500,707
2016-07-20,90.949997,91.040001,90.510002,90.800003,68.784439,2100600,708
2016-07-21,90.599998,90.980003,90.199997,90.980003,68.920792,2179600,709
2016-07-22,90.889999,92.050003,90.699997,91.779999,69.526833,2482900,710
2016-07-25,91.809998,92.139999,91.300003,91.610001,69.398056,2374700,711
2016-07-26,91.690002,91.970001,90.940002,91.160004,69.057159,2460200,712
2016-07-27,91.139999,91.139999,89.699997,90.449997,68.519287,3935200,713
2016-07-28,90.309998,91.650002,90.099998,91.290001,69.155632,2853100,714
2016-07-29,91.540001,92.919998,91.199997,92.449997,70.034378,3502600,715
2016-08-01,92.330002,92.75,92.260002,92.650002,70.185875,3335100,716
2016-08-02,92.379997,92.540001,91,91.169998,69.064705,3877100,717
2016-08-03,90.849998,91.230003,90.150002,90.639999,68.663231,3829400,718
2016-08-04,90.75,90.919998,90.110001,90.269997,68.382942,2649700,719
2016-08-05,90.32,90.599998,90.010002,90.330002,68.428398,2941600,720
2016-08-08,90.269997,90.910004,90.110001,90.489998,68.549591,2240200,721
2016-08-09,90.639999,90.980003,89.940002,90.980003,68.920792,3474300,722
2016-08-10,91.239998,91.400002,90.589996,90.879997,68.845024,5302900,723
2016-08-11,90.849998,90.889999,89.370003,89.849998,68.064774,4788300,724
2016-08-12,90.050003,91.059998,89.779999,90.230003,68.352638,2972100,725
2016-08-15,90.370003,90.68,90.099998,90.139999,68.28447,2961400,726
2016-08-16,89.839996,89.949997,88.940002,89.059998,67.466316,4166800,727
2016-08-17,88.980003,89.489998,88.370003,89.419998,67.739044,5192000,728
2016-08-18,89.290001,89.690002,88.669998,89.089996,67.489044,4074800,729
2016-08-19,88.970001,89.07,88.260002,88.519997,67.057259,3284900,730
2016-08-22,88.75,89.07,88.540001,89,67.420845,3671000,731
2016-08-23,89.309998,89.510002,89.010002,89.050003,67.45874,6526100,732
2016-08-24,89.279999,89.290001,88.160004,88.660004,67.163315,6064800,733
2016-08-25,88.900002,89.599998,88.620003,89.059998,67.466316,3219700,734
2016-08-26,89.220001,89.769997,87.589996,88.18,66.799675,5844000,735
2016-08-29,88.370003,89.330002,88.360001,89.050003,67.45874,3318600,736
2016-08-30,89.239998,89.349998,88.099998,88.879997,67.329971,3431900,737
2016-08-31,88.790001,89.269997,88.470001,88.970001,67.39814,5003000,738
2016-09-01,89.07,89.099998,88.300003,88.75,67.231483,4098000,739
2016-09-02,89.269997,90.610001,89.129997,89.519997,67.814796,4439500,740
2016-09-06,89.910004,90.220001,89.120003,90.209999,68.337479,3874300,741
2016-09-07,90.089996,90.800003,89.790001,90.75,68.746574,2874200,742
2016-09-08,90.349998,90.5,89.550003,89.639999,67.905701,3123900,743
2016-09-09,88.620003,88.870003,86.07,86.089996,65.216461,7589300,744
2016-09-12,85.919998,87.510002,85.660004,87.110001,65.989128,7088200,745
2016-09-13,86.080002,86.110001,84.150002,84.339996,64.332382,7223000,746
2016-09-14,84.559998,85.080002,84.269997,84.610001,64.538322,4781900,747
2016-09-15,84.580002,85.059998,84.129997,84.93,64.78241,4320500,748
2016-09-16,84.830002,85.050003,84.349998,84.970001,64.812904,6251400,749
2016-09-19,85.25,85.839996,85.160004,85.739998,65.400269,3407700,750
2016-09-20,86.139999,86.25,85.610001,85.610001,65.301117,3905800,751
2016-09-21,85.760002,86.839996,84.599998,86.709999,66.140129,6905000,752
2016-09-22,87.510002,88.339996,87.290001,88.260002,67.322464,3575700,753
2016-09-23,88.019997,88.830002,87.290001,88.529999,67.528404,4722300,754
2016-09-26,88.279999,88.949997,88,88.739998,67.688583,3440200,755
2016-09-27,89.029999,89.029999,87.650002,87.800003,66.971573,6479800,756
2016-09-28,87.940002,88.589996,87.669998,88.519997,67.520775,2676300,757
2016-09-29,88.220001,88.279999,87.080002,87.339996,66.620705,4662800,758
2016-09-30,87.650002,88.190002,86.730003,86.739998,66.163055,6718600,759
2016-10-03,86.010002,86.290001,84.949997,85.120003,64.927353,10473900,760
2016-10-04,85,85.040001,83.459999,83.959999,64.042526,7415500,761
2016-10-05,84.120003,84.550003,82.169998,82.260002,62.745815,8125200,762
2016-10-06,81.849998,82.889999,81.110001,82.290001,62.768696,6760300,763
2016-10-07,82.800003,83.629997,81.769997,82.150002,62.6619,6036800,764
2016-10-10,82.150002,83.010002,82.150002,82.660004,63.050907,2818300,765
2016-10-11,82.550003,82.739998,81.639999,81.860001,62.440689,4306600,766
2016-10-12,81.989998,82.919998,81.860001,82.800003,63.157715,3492600,767
2016-10-13,82.470001,83.589996,82.220001,83.449997,63.653492,3633600,768
2016-10-14,83.300003,83.989998,82.910004,83.080002,63.371296,3187500,769
2016-10-17,83.150002,83.769997,83.080002,83.260002,63.508575,3154000,770
2016-10-18,83.809998,84.279999,83.510002,83.790001,63.912849,2533200,771
2016-10-19,83.809998,84.089996,83.339996,83.970001,64.050179,2871000,772
2016-10-20,83.959999,84.330002,83.32,83.779999,63.905235,3261100,773
2016-10-21,83.379997,83.690002,83.099998,83.470001,63.668758,3193800,774
2016-10-24,83.849998,84.510002,83.330002,83.660004,63.81369,3948800,775
2016-10-25,83.32,83.620003,83.059998,83.510002,63.699284,3161400,776
2016-10-26,83.190002,83.309998,81.849998,82.419998,62.867844,4093100,777
2016-10-27,82.269997,82.309998,80.040001,80.260002,61.220264,5969300,778
2016-10-28,80.389999,81.139999,80.150002,80.449997,61.365196,4819100,779
2016-10-31,80.800003,81.910004,80.470001,81.760002,62.364422,5009700,780
2016-11-01,81.400002,81.470001,79.699997,79.980003,61.006683,7465200,781
2016-11-02,79.849998,80.080002,78.790001,78.809998,60.114231,7847600,782
2016-11-03,78.870003,79.010002,78.18,78.199997,59.648937,7221900,783
2016-11-04,78.389999,79.080002,78.059998,78.82,60.121891,4432600,784
2016-11-07,79.410004,80.230003,79.410004,80.199997,61.174492,5860500,785
2016-11-08,80.18,80.889999,79.800003,80.620003,61.49485,4023300,786
2016-11-09,78.699997,80,77.769997,79.400002,60.564285,10045800,787
2016-11-10,79.300003,79.339996,76.980003,78.07,59.549774,13504700,788
2016-11-11,78,79.510002,77.949997,78.540001,59.908279,5066000,789
2016-11-14,78.400002,80.610001,78.019997,80.400002,61.327057,6755200,790
2016-11-15,80.669998,81.339996,79.18,79.730003,60.816006,7719900,791
2016-11-16,79.760002,80,78.900002,79.5,60.640556,10337100,792
2016-11-17,79.459999,80.059998,78.580002,78.690002,60.022709,3645200,793
2016-11-18,78.790001,79.129997,78.419998,78.919998,60.198128,3655600,794
2016-11-21,79.18,79.75,78.589996,78.68,60.015079,3488200,795
2016-11-22,79.07,80.099998,78.830002,80.059998,61.067688,4226700,796
2016-11-23,79.360001,79.800003,79.040001,79.720001,60.808361,6542100,797
2016-11-25,79.800003,80.629997,79.739998,80.18,61.159233,1904500,798
2016-11-28,80.18,81.080002,80.129997,80.550003,61.441467,4065700,799
2016-11-29,80.629997,81.730003,80.57,81.32,62.028797,3754200,800
2016-11-30,80.550003,81.050003,80,80.389999,61.31942,6826400,801
2016-12-01,79.919998,80.209999,78.760002,79.209999,60.419346,6361900,802
2016-12-02,79.559998,80.830002,79.43,80,61.021942,3695900,803
2016-12-05,80.010002,80.690002,79.730003,80.589996,61.471981,3457200,804
2016-12-06,80.800003,81.470001,80.5,81.110001,61.868607,4024800,805
2016-12-07,81.169998,82.860001,81.07,82.730003,63.104332,5754300,806
2016-12-08,82.449997,83.529999,82.010002,83.300003,63.539104,4404200,807
2016-12-09,83.349998,83.989998,83.019997,83.209999,63.470455,4506200,808
2016-12-12,82.980003,83.809998,82.830002,83.760002,63.889965,3610700,809
2016-12-13,84.099998,84.190002,83.139999,83.720001,63.859467,4015100,810
2016-12-14,83.620003,83.830002,81.75,81.889999,62.463581,4857300,811
2016-12-15,81.82,82.470001,81.160004,81.410004,62.097454,3915200,812
2016-12-16,81.580002,83.169998,81.449997,82.629997,63.02803,6581100,813
2016-12-19,82.910004,83.879997,82.900002,83.519997,63.706898,3663600,814
2016-12-20,83.480003,84.080002,83.18,83.709999,63.851807,5193600,815
2016-12-21,83.709999,84.260002,82.419998,82.440002,62.883114,4998400,816
2016-12-22,80.639999,80.879997,79.910004,80.610001,62.777969,3891700,817
2016-12-23,80.720001,82.279999,80.489998,80.82,62.941517,4504400,818
2016-12-27,80.940002,81.300003,80.610001,80.989998,63.073906,3833000,819
2016-12-28,81.18,81.18,80.239998,80.5,62.692303,3979500,820
2016-12-29,80.760002,81.739998,80.449997,81.5,63.471088,4259400,821
2016-12-30,81.589996,82.699997,81.199997,82.529999,64.273262,6673400,822
2017-01-03,82.980003,83,82.139999,82.800003,64.483528,9380300,823
2017-01-04,82.910004,84.190002,82.830002,84.010002,65.425835,6598700,824
2017-01-05,83.699997,84.379997,82.919998,84.279999,65.636116,8555700,825
2017-01-06,84.019997,84.699997,83.82,84.290001,65.643906,3901200,826
2017-01-09,84.529999,84.529999,83.5,83.529999,65.05204,3546100,827
2017-01-10,83.57,83.57,82.779999,82.82,64.499084,3959600,828
2017-01-11,82.870003,82.959999,82.230003,82.309998,64.101891,4498000,829
2017-01-12,82.400002,82.769997,81.599998,82.730003,64.429016,4670700,830
2017-01-13,82.720001,83.019997,82.330002,82.610001,64.335533,3658100,831
2017-01-17,82.959999,83.32,82.760002,83.25,64.833969,4139200,832
2017-01-18,83.220001,83.669998,83.029999,83.389999,64.943001,3317400,833
2017-01-19,83.080002,83.25,82.339996,82.540001,64.281036,3169200,834
2017-01-20,82.57,83.190002,82.379997,83.139999,64.748306,3285400,835
2017-01-23,83.260002,83.970001,83,83.839996,65.293434,3165600,836
2017-01-24,83.839996,84.209999,83.5,83.860001,65.309052,4204200,837
2017-01-25,83.809998,84.160004,83.059998,83.309998,64.880699,3461500,838
2017-01-26,83.32,83.720001,83.029999,83.150002,64.756088,4093700,839
2017-01-27,83.389999,83.5,82.019997,82.339996,64.125267,2996000,840
2017-01-30,82.099998,82.269997,81.57,81.779999,63.689137,3182600,841
2017-01-31,81.800003,82.949997,81.800003,82.370003,64.148643,11091400,842
2017-02-01,82.279999,82.889999,81.32,81.379997,63.377628,4555800,843
2017-02-02,81.43,82.43,81.419998,82.349998,64.133049,4754800,844
2017-02-03,82.959999,83.230003,82.459999,82.800003,64.483528,4165000,845
2017-02-06,82.900002,83.059998,82.489998,82.660004,64.374474,2985800,846
2017-02-07,82.730003,83.029999,82.239998,82.370003,64.148643,3250700,847
2017-02-08,82.620003,83.199997,82.300003,83.019997,64.654846,3316700,848
2017-02-09,83.019997,83.379997,82.919998,83.220001,64.810608,2806600,849
2017-02-10,83.190002,83.860001,83.029999,83.809998,65.270096,2983800,850
2017-02-13,83.879997,84.199997,83.379997,83.839996,65.293434,3968200,851
2017-02-14,83.639999,83.690002,82.75,83.400002,64.950798,2687900,852
2017-02-15,82.879997,83.25,82.339996,83.120003,64.732735,3687300,853
2017-02-16,83.209999,84.169998,83.120003,83.610001,65.114342,3097800,854
2017-02-17,83.809998,83.900002,83.07,83.769997,65.23893,2624100,855
2017-02-21,83.68,84.93,83.57,84.839996,66.072235,5646700,856
2017-02-22,84.959999,85.25,84.129997,84.559998,65.854195,3464400,857
2017-02-23,84.790001,85.07,84.220001,85,66.196854,3430900,858
2017-02-24,84.980003,85.43,84.519997,85.400002,66.508377,3667400,859
2017-02-27,85.389999,86.160004,85.32,85.849998,66.858803,3326700,860
2017-02-28,85.849998,85.849998,85.059998,85.260002,66.39933,5778100,861
2017-03-01,85,85.489998,84.699997,85,66.196854,6282800,862
2017-03-02,84.879997,84.949997,84.25,84.540001,65.838608,3060400,863
2017-03-03,84.470001,84.550003,83.349998,84.209999,65.581612,4177700,864
2017-03-06,84.059998,84.099998,83.43,83.830002,65.285667,3237400,865
2017-03-07,83.650002,83.790001,83.029999,83.43,64.974174,4658000,866
2017-03-08,82.940002,83.040001,81.830002,81.889999,63.774818,4814100,867
2017-03-09,81.730003,82.220001,80.480003,80.660004,62.816902,5604300,868
2017-03-10,81.300003,81.709999,79.980003,80.410004,62.622231,6278800,869
2017-03-13,80.5,81.110001,80.339996,80.610001,62.777969,4691000,870
2017-03-14,80.529999,80.790001,80.07,80.589996,62.762402,4582400,871
2017-03-15,80.830002,82.639999,80.779999,82.220001,64.03183,7177800,872
2017-03-16,82.129997,82.620003,81.910004,82.059998,63.907215,4456700,873
2017-03-17,82.400002,82.699997,82,82.440002,64.203156,4380600,874
2017-03-20,82.5,82.739998,82.160004,82.370003,64.148643,2748500,875
2017-03-21,82.480003,82.720001,81.879997,82.010002,63.868267,6969700,876
2017-03-22,81.510002,81.559998,80.550003,81.370003,63.83297,4618000,877
2017-03-23,81.379997,82.629997,81.260002,81.970001,64.303658,7610200,878
2017-03-24,82.089996,82.449997,81.779999,81.879997,64.23304,4399200,879
2017-03-27,81.760002,82.120003,80.889999,81.139999,63.652538,4556000,880
2017-03-28,81.330002,81.610001,80.57,81.489998,63.92709,4232100,881
2017-03-29,81.459999,81.959999,81.209999,81.949997,64.287964,3123200,882
2017-03-30,81.82,82.230003,81.279999,82.099998,64.405647,4593300,883
2017-03-31,82.129997,82.889999,81.989998,82.589996,64.790039,7167900,884
2017-04-03,82.360001,82.989998,82.32,82.830002,64.978302,7469000,885
2017-04-04,82.709999,83.370003,82.599998,82.830002,64.978302,5359300,886
2017-04-05,82.910004,83.410004,82.82,82.949997,65.072426,4738600,887
2017-04-06,82.769997,83.540001,82.43,83.389999,65.41761,4711500,888
2017-04-07,83.589996,83.879997,83.269997,83.510002,65.511765,4483800,889
2017-04-10,83.559998,84.160004,83.360001,84.029999,65.919678,2547800,890
2017-04-11,84.059998,84.769997,83.940002,84.610001,66.374672,3864200,891
2017-04-12,84.580002,84.900002,84.309998,84.459999,66.256996,3526900,892
2017-04-13,84.43,84.650002,84.160004,84.269997,66.107964,2759500,893
2017-04-17,84.400002,85.309998,84.309998,85.290001,66.908119,3875000,894
2017-04-18,85.220001,85.599998,85.160004,85.519997,67.088554,2807300,895
2017-04-19,85.449997,85.720001,85.25,85.400002,66.994431,3622900,896
2017-04-20,85.239998,85.470001,84.800003,85.410004,67.002258,3109100,897
2017-04-21,85.360001,85.459999,84.959999,85.099998,66.759087,3261900,898
2017-04-24,85.5,85.550003,83.389999,84.160004,66.021652,6595300,899
2017-04-25,84.160004,84.639999,84.019997,84.510002,66.296234,3412300,900
2017-04-26,84.449997,84.620003,83.669998,83.879997,65.80201,4185400,901
2017-04-27,84.010002,84.209999,83.5,83.660004,65.629425,4822200,902
2017-04-28,83.440002,83.57,82.489998,82.790001,64.94693,5983700,903
2017-05-01,83.150002,83.529999,82.459999,83.279999,65.331329,6003600,904
2017-05-02,83.379997,83.589996,82.830002,83.139999,65.221497,4930000,905
2017-05-03,83.099998,83.199997,81.760002,82.029999,64.350723,6207500,906
2017-05-04,81.519997,81.760002,80.699997,81.629997,64.036911,8025100,907
2017-05-05,81.809998,82.400002,81.769997,82.400002,64.640984,5458100,908
2017-05-08,82.580002,82.580002,81.360001,81.82,64.185989,3940600,909
2017-05-09,81.809998,81.919998,81.059998,81.379997,63.840809,5790900,910
2017-05-10,81.370003,82.300003,81.169998,82.019997,64.342888,3801400,911
2017-05-11,81.720001,81.849998,80.900002,81.610001,64.021225,3542600,912
2017-05-12,81.610001,81.779999,81.209999,81.279999,63.762367,3115400,913
2017-05-15,81.349998,82.220001,81.300003,81.519997,63.950645,3263900,914
2017-05-16,81.519997,81.690002,80.709999,80.970001,63.519184,4338600,915
2017-05-17,80.919998,81.610001,80.75,81.300003,63.778069,7243700,916
2017-05-18,81.169998,81.959999,80.730003,81.75,64.131073,4128200,917
2017-05-19,81.690002,82.68,81.349998,82.190002,64.476234,6390100,918
2017-05-22,82.220001,82.800003,82.160004,82.510002,64.727264,3433700,919
2017-05-23,82.68,82.989998,82.529999,82.580002,64.782196,2960100,920
2017-05-24,82.690002,83.300003,82.650002,83.25,65.307785,2578500,921
2017-05-25,83.389999,83.650002,83.080002,83.260002,65.315628,3146900,922
2017-05-26,83.230003,83.330002,82.400002,82.660004,64.844925,3046100,923
2017-05-30,82.650002,82.82,82.139999,82.139999,64.437004,1865200,924
2017-05-31,82.279999,82.529999,81.870003,82.190002,64.476234,5515000,925
2017-06-01,81.959999,82.720001,81.760002,82.620003,64.813553,6557200,926
2017-06-02,82.959999,83.650002,82.959999,83.470001,65.480377,3999500,927
2017-06-05,83.260002,83.379997,82.730003,83.110001,65.197968,4919900,928
2017-06-06,83.160004,83.18,82.589996,82.709999,64.884171,4358300,929
2017-06-07,82.690002,83.440002,82.620003,83.290001,65.339165,3191200,930
2017-06-08,83.32,83.32,82.349998,83.089996,65.182266,2963600,931
2017-06-09,83.089996,83.949997,82.800003,83.669998,65.637268,4950400,932
2017-06-12,83.599998,84.440002,83.470001,84.419998,66.225632,4049500,933
2017-06-13,84.379997,84.690002,84.029999,84.610001,66.374672,2787500,934
2017-06-14,85.120003,85.300003,84.440002,84.730003,66.468819,5317300,935
2017-06-15,84.370003,85.389999,84.300003,85.160004,66.806137,3757200,936
2017-06-16,85.269997,85.32,84.57,84.940002,66.633553,4497900,937
2017-06-19,84.940002,84.989998,84.540001,84.949997,66.641388,4892200,938
2017-06-20,85,85.239998,84.099998,84.75,66.484505,3194300,939
2017-06-21,84.75,84.989998,84.040001,84.580002,66.351135,2559700,940
2017-06-22,84.470001,84.830002,84.129997,84.660004,66.41391,6220800,941
2017-06-23,83.889999,84.629997,83.75,84.150002,66.644371,3759000,942
2017-06-26,84.360001,85.059998,84.360001,84.75,67.119568,6417400,943
2017-06-27,84.330002,84.830002,83.940002,83.989998,66.517654,3925300,944
2017-06-28,84.220001,84.589996,83.93,84.190002,66.676048,2956300,945
2017-06-29,83.919998,83.919998,83.080002,83.230003,65.915741,3985800,946
2017-06-30,83.459999,83.879997,82.989998,83.230003,65.915741,4206900,947
2017-07-03,83.559998,84.459999,83.370003,84.290001,66.755249,3169500,948
2017-07-05,84.440002,84.440002,82.940002,83.099998,65.812798,5370200,949
2017-07-06,82.589996,82.970001,81.440002,81.540001,64.577316,4091400,950
2017-07-07,81.739998,82.230003,81.43,82,64.941643,3249800,951
2017-07-10,82.18,82.260002,81.190002,81.25,64.347656,4164100,952
2017-07-11,81.309998,81.389999,80.580002,81.160004,64.276375,3346600,953
2017-07-12,81.709999,82.629997,81.540001,82.160004,65.068329,3189200,954
2017-07-13,82.220001,82.489998,82,82.290001,65.17131,2556100,955
2017-07-14,82.790001,83.230003,82.709999,83.080002,65.796967,2577600,956
2017-07-17,83.080002,83.879997,82.919998,83.75,66.327576,2730700,957
2017-07-18,83.779999,83.93,83.339996,83.57,66.185043,3012500,958
2017-07-19,83.699997,84.230003,83.519997,84.199997,66.683968,2949700,959
2017-07-20,84.25,84.389999,83.769997,83.809998,66.375092,3140400,960
2017-07-21,83.870003,83.970001,83.349998,83.75,66.327576,2967100,961
2017-07-24,83.730003,83.830002,83.209999,83.589996,66.200851,2659300,962
2017-07-25,83.650002,83.779999,83.129997,83.699997,66.287979,2785000,963
2017-07-26,83.730003,84.57,83.540001,84.279999,66.747307,2976800,964
2017-07-27,83.980003,84.730003,83.480003,84.379997,66.826515,2828800,965
2017-07-28,84.400002,84.660004,83.980003,84.150002,66.644371,3024500,966
2017-07-31,84.239998,84.379997,83.599998,84.260002,66.731476,2967600,967
2017-08-01,84.519997,85,83.970001,84.639999,67.032433,3142900,968
2017-08-02,84.459999,84.459999,83.589996,83.870003,66.42263,2192000,969
2017-08-03,83.720001,84.18,83.400002,83.699997,66.287979,2032500,970
2017-08-04,83.68,84.139999,83.5,83.980003,66.509735,2068700,971
2017-08-07,84,84.110001,83.57,83.889999,66.438461,1642700,972
2017-08-08,83.730003,83.919998,83.279999,83.489998,66.121666,2324400,973
2017-08-09,83.550003,83.589996,83.050003,83.209999,65.899902,4508400,974
2017-08-10,83.029999,83.18,82.610001,82.610001,65.424744,4190800,975
2017-08-11,82.629997,82.690002,81.730003,82.099998,65.020844,2692800,976
2017-08-14,82.440002,83.629997,82.300003,83.470001,66.105835,2160200,977
2017-08-15,83.309998,83.309998,82.669998,83.220001,65.907829,2260000,978
2017-08-16,83.32,83.809998,83.32,83.550003,66.169189,2945300,979
2017-08-17,83.449997,83.75,82.989998,83.029999,65.757355,2053900,980
2017-08-18,82.82,82.949997,81.949997,82.190002,65.092094,2011600,981
2017-08-21,82.199997,83.209999,82.07,83.07,65.78904,2487600,982
2017-08-22,83.080002,83.330002,82.610001,82.830002,65.598961,1835300,983
2017-08-23,82.860001,83.779999,82.650002,83.68,66.272141,1889800,984
2017-08-24,83.849998,84.330002,83.370003,83.419998,66.066231,2012200,985
2017-08-25,83.690002,84.129997,83.309998,83.82,66.383011,2147300,986
2017-08-28,83.860001,83.940002,82.919998,83.18,65.876144,2072000,987
2017-08-29,83.059998,83.449997,83,83.089996,65.804886,1401700,988
2017-08-30,82.949997,83.57,82.620003,83.559998,66.177094,2054100,989
2017-08-31,83.790001,84.269997,83.629997,84.040001,66.557251,3212700,990
2017-09-01,84.059998,84.68,83.949997,84.330002,66.786934,3385900,991
2017-09-05,84.419998,84.68,83.68,84.099998,66.604782,3705200,992
2017-09-06,84.269997,84.889999,84.190002,84.32,66.778976,3330500,993
2017-09-07,84.489998,85,84.360001,84.860001,67.206665,2313000,994
2017-09-08,84.629997,85.239998,84.559998,84.93,67.2621,2334500,995
2017-09-11,85.120003,85.800003,85,85.709999,67.879822,2352600,996
2017-09-12,85.580002,85.800003,84.389999,84.699997,67.079956,3991300,997
2017-09-13,84.720001,84.760002,84.190002,84.480003,66.905716,1840100,998
2017-09-14,84.370003,85.220001,84.169998,85.18,67.460106,2839400,999
2017-09-15,85.129997,85.379997,84.580002,85.339996,67.586815,3172800,1000
2017-09-18,85.32,85.470001,84.610001,84.879997,67.222527,3442200,1001
2017-09-19,84.949997,84.970001,84.260002,84.32,66.778976,2916500,1002
2017-09-20,84.540001,84.660004,83.720001,84.089996,66.596848,2741300,1003
2017-09-21,84.080002,84.629997,83.919998,83.93,66.470146,6278500,1004
2017-09-22,83.169998,83.480003,82.440002,82.489998,66.001266,4549600,1005
2017-09-25,82.489998,83.309998,82.489998,82.970001,66.385323,5536300,1006
2017-09-26,83.129997,83.379997,82.910004,83.110001,66.497368,3099300,1007
2017-09-27,82.940002,83.099998,82.07,82.360001,65.897247,3812800,1008
2017-09-28,82.190002,83,82.190002,82.919998,66.345322,4114300,1009
2017-09-29,82.800003,83.18,82.620003,83.089996,66.481339,4245200,1010
2017-10-02,83.220001,83.260002,82.839996,82.970001,66.385323,4533800,1011
2017-10-03,82.959999,83.040001,82.660004,82.849998,66.289314,6710800,1012
2017-10-04,82.919998,83.330002,82.629997,83.269997,66.625359,4137400,1013
